BASE_YM,HNDE_BANK_RPTV_CODE,OPENBANK_RPTV_CODE,FND_TPCD,TRAN_AMT
202202,104,144,4,1950000
202202,104,139,1,3320000
202202,104,144,1,100000
202202,104,118,1,2320000
202202,104,156,1,13090000
202202,104,153,1,22424000
202202,104,154,3,24000000
202202,104,110,3,3087000
202202,104,150,4,111501000
202202,104,149,4,771599000
202202,104,116,4,78320000
202202,104,129,1,3305097000
202202,104,152,1,9099248000
202202,104,149,1,3209397000
202202,104,150,1,766605000
202202,104,160,1,7616874000
202202,104,117,0,41068000
202202,104,136,4,810000
202202,104,109,1,266082000
202202,104,139,3,19950000
202202,104,140,0,23210000
202202,104,101,1,4707000
202202,104,113,4,94994000
202202,104,148,4,198998000
202202,104,134,4,161097000
202202,104,131,4,16053000
202202,104,129,4,2801899000
202202,104,148,3,283116000
202202,104,158,0,131700000
202202,104,105,0,676170000
202202,104,143,3,790000
202202,104,126,3,3537000
202202,104,109,4,37226000
202202,104,132,4,11430000
202202,104,156,4,4641000
202202,104,137,0,353501000
202202,104,115,0,108039000
202202,104,136,3,8135000
202202,104,106,0,1582000
202202,104,132,3,6729000
202202,104,151,1,14931000
202202,104,154,4,5350000
202202,104,145,4,2000000
202202,104,103,4,2635000
202202,104,153,4,1300000
202202,104,142,4,2390000
202202,104,112,4,28502000
202202,104,143,4,3640000
202202,104,126,4,30932000
202202,104,101,4,10530000
202202,104,110,1,14040000
202202,104,118,4,14090000
202203,104,106,0,10297000
202203,104,138,4,8590000
202203,104,103,4,2635000
202203,104,139,4,801000
202203,104,101,4,10830000
202203,104,125,0,73460000
202203,104,144,3,8500000
202203,104,158,0,66227000
202203,104,142,1,24582000
202203,104,131,4,14943000
202203,104,116,4,40220000
202203,104,118,3,1500000
202203,104,155,4,506509000
202203,104,148,4,185475000
202203,104,143,1,17039000
202203,104,157,0,25090000
202203,104,152,1,12278422000
202203,104,155,3,17153000
202203,104,141,3,17326000
202203,104,118,4,14190000
202203,104,151,4,21993000
202203,104,131,3,7892000
202203,104,126,1,167615000
202203,104,140,0,258320000
202203,104,143,4,3690000
202203,104,134,4,156781000
202203,104,113,4,100778000
202203,104,160,4,777658000
202203,104,150,4,89589000
202203,104,141,4,167685000
202203,104,133,0,148489000
202203,104,101,0,274991000
202203,104,137,0,1295960000
202203,104,150,1,985658000
202203,104,148,1,1585646000
202203,104,113,1,887722000
202203,104,131,1,137827000
202203,104,155,1,783790000
202203,104,114,0,429841000
202203,104,136,0,958365000
202203,104,126,3,24202000
202203,104,116,1,78418000
202203,104,136,1,1500000
202203,104,136,4,610000
202203,104,114,3,10600000
202203,104,144,4,1850000
202203,104,101,3,250000
202203,104,153,4,1300000
202203,104,110,4,2263000
202203,104,145,4,2000000
202203,104,154,4,4850000
202203,104,132,4,12350000
202203,104,130,4,6870000
202203,104,142,4,3290000
202203,104,156,1,12380000
202203,104,153,1,13135000
202203,104,139,1,4890000
202203,104,105,0,494193000
202203,104,130,1,30420000
202203,104,148,0,102063397000
202203,104,155,0,86716759000
202203,104,113,0,23125416000
202203,104,103,0,3680550000
202203,104,160,0,171453720000
202203,104,134,0,127921842000
202203,104,116,3,7160000
202203,104,129,0,109840334000
202203,104,156,4,6600000
202203,104,101,1,12486000
202203,104,118,1,3760000
202203,104,112,4,17002000
202203,104,138,1,20872000
202203,104,151,1,21939000
202203,104,112,1,28203000
202203,104,110,1,30170000
202203,104,132,0,7168315000
202203,104,152,0,225450257000
202203,104,146,0,121777000
202203,104,130,0,11664121000
202203,104,151,0,4305170000
202203,104,149,0,189302853000
202203,104,126,0,15802010000
202203,104,156,0,3526041000
202203,104,144,0,3112012000
202203,104,107,0,155561000
202203,104,112,0,6742715000
202203,104,134,3,306627000
202203,104,160,3,317486000
202203,104,153,0,1854212000
202203,104,138,0,839429000
202203,104,148,3,104331000
202203,104,111,0,142070000
202203,104,150,3,139389000
202203,104,116,0,3491394000
202203,104,145,0,33935000
202203,104,129,3,172881000
202203,104,123,0,164198000
202203,104,149,3,797427000
202203,104,109,3,9867000
202203,104,113,3,44251000
202203,104,159,0,4576000
202203,104,152,3,210873000
202203,104,142,0,4868085000
202203,104,118,0,3442490000
202203,104,139,0,4276817000
202203,104,110,0,1143269000
202203,104,143,0,4753472000
202203,104,131,0,9812781000
202203,104,154,0,2716336000
202203,104,141,0,28201514000
202203,104,150,0,87779200000
202203,104,134,1,1732565000
202203,104,132,1,68766000
202203,104,141,1,554293000
202203,104,122,0,5999000
202203,104,120,0,117684000
202203,104,147,0,41920000
202203,104,132,3,5840000
202203,104,139,3,16470000
202203,104,109,1,547627000
202203,104,143,3,1210000
202203,104,160,1,12482678000
202203,104,129,1,4013336000
202203,104,149,1,4155674000
202203,104,136,3,3385000
202203,104,151,3,15500000
202203,104,126,4,29597000
202203,104,109,4,36148000
202203,104,152,4,2390306000
202203,104,149,4,625921000
202203,104,129,4,2658016000
202203,104,107,4,750000
202203,104,109,0,4917014000
202203,104,142,3,615000
202203,104,103,3,6000000
202203,104,112,3,6000000
202203,104,128,0,710000
202203,104,115,0,272270000
202203,104,144,1,2010000
202204,104,112,3,11100000
202204,104,145,4,2000000
202204,104,103,1,404000
202204,104,153,3,378000
202204,104,142,3,4530000
202204,104,139,4,6800000
202204,104,123,0,185209000
202204,104,107,4,450000
202204,104,136,4,550000
202204,104,138,1,18152000
202204,104,144,1,100000
202204,104,153,4,800000
202204,104,136,3,3670000
202204,104,151,1,16131000
202204,104,118,1,4704000
202204,104,110,1,14041000
202204,104,106,0,20741000
202204,104,103,4,2635000
202204,104,112,1,22022000
202204,104,156,4,6100000
202204,104,118,4,16090000
202204,104,144,4,1850000
202204,104,143,4,3440000
202204,104,154,3,6500000
202204,104,131,1,218543000
202204,104,153,1,22555000
202204,104,101,1,6448000
202204,104,156,1,13630000
202204,104,105,0,301043000
202204,104,154,4,4400000
202204,104,125,0,78300000
202204,104,132,1,69921000
202204,104,101,3,300000
202204,104,158,0,188827000
202204,104,130,3,3570000
202204,104,141,3,28635000
202204,104,130,1,19442000
202204,104,142,1,22505000
202204,104,139,1,4740000
202204,104,151,4,21093000
202204,104,130,4,6870000
202204,104,112,4,16822000
202204,104,110,3,2495000
202204,104,152,4,1861102000
202204,104,132,3,7621000
202204,104,148,3,56312000
202204,104,109,0,5548603000
202204,104,103,0,2285396000
202204,104,126,0,16634707000
202204,104,148,0,82121802000
202204,104,132,0,6136906000
202204,104,109,4,29828000
202204,104,113,4,89884000
202204,104,129,4,4126249000
202204,104,150,1,1076295000
202204,104,141,1,411510000
202204,104,109,1,286947000
202204,104,116,3,10605000
202204,104,149,1,3643896000
202204,104,113,1,601805000
202204,104,134,1,1559733000
202204,104,132,4,8310000
202204,104,149,3,485480000
202204,104,160,1,8744348000
202204,104,101,0,235194000
202204,104,153,0,2034528000
202204,104,101,4,13780000
202204,104,155,4,525935000
202204,104,160,4,722944000
202204,104,114,0,368757000
202204,104,113,3,44815000
202204,104,159,0,4176000
202204,104,143,3,1500000
202204,104,157,0,24916000
202204,104,138,3,12800000
202204,104,131,3,9627000
202204,104,143,1,11760000
202204,104,145,0,20301000
202204,104,116,1,103809000
202204,104,111,0,32575000
202204,104,155,1,459977000
202204,104,122,0,1849000
202204,104,148,1,1461901000
202204,104,131,4,15783000
202204,104,141,4,169177000
202204,104,160,0,177812735000
202204,104,130,0,6234399000
202204,104,150,0,100207255000
202204,104,148,4,179519000
202204,104,138,4,9990000
202204,104,129,3,181046000
202204,104,155,3,52344000
202204,104,140,0,12875000
202204,104,150,4,91225000
202204,104,134,4,155760000
202204,104,116,4,14970000
202204,104,126,1,135430000
202204,104,147,0,6209000
202204,104,126,3,266165000
202204,104,139,3,11442000
202204,104,156,3,3000000
202204,104,129,0,118972976000
202204,104,113,0,20341783000
202204,104,143,0,6540775000
202204,104,139,0,4438788000
202204,104,144,0,2169153000
202204,104,118,0,4756165000
202204,104,138,0,818449000
202204,104,136,0,652833000
202204,104,156,0,2099952000
202204,104,152,3,201577000
202204,104,142,0,8824507000
202204,104,110,0,2079599000
202204,104,154,0,3353609000
202204,104,152,0,207195115000
202204,104,155,0,71085210000
202204,104,134,0,122756555000
202204,104,131,0,10558686000
202204,104,141,0,27645693000
202204,104,149,0,230725700000
202204,104,112,0,4561486000
202204,104,149,4,571713000
202204,104,126,4,24850000
202204,104,142,4,3040000
202204,104,115,0,116714000
202204,104,137,0,772677000
202204,104,107,0,58846000
202204,104,129,1,4036707000
202204,104,146,0,193809000
202204,104,120,0,138994000
202204,104,152,1,10117326000
202204,104,133,0,95178000
202204,104,160,3,261611000
202204,104,151,0,2952450000
202204,104,116,0,3188574000
202204,104,134,3,307642000
202204,104,110,4,2110000
202204,104,150,3,126175000
202204,104,109,3,16509000
202205,104,109,0,5361697000
202205,104,143,0,4723975000
202205,104,154,0,2267605000
202205,104,160,0,176390972000
202205,104,160,3,399393000
202205,104,116,0,3724469000
202205,104,151,0,4871251000
202205,104,156,0,2085664000
202205,104,103,0,2046068000
202205,104,138,0,696550000
202205,104,129,3,164829000
202205,104,118,0,3057169000
202205,104,150,0,101393054000
202205,104,132,0,5950254000
202205,104,113,0,21465506000
202205,104,131,0,12669586000
202205,104,156,3,7000000
202205,104,138,3,500000
202205,104,143,1,6930000
202205,104,112,3,50000
202205,104,139,1,5339000
202205,104,144,1,100000
202205,104,129,0,139345073000
202205,104,134,0,127451024000
202205,104,148,0,99624471000
202205,104,149,0,206051059000
202205,104,141,0,26684315000
202205,104,155,0,82903542000
202205,104,139,0,5555609000
202205,104,126,0,16707356000
202205,104,152,0,219351197000
202205,104,110,0,1656484000
202205,104,113,3,102331000
202205,104,111,0,70138000
202205,104,142,0,5153016000
202205,104,144,0,2433065000
202205,104,139,3,11425000
202205,104,134,3,223162000
202205,104,132,3,4578000
202205,104,112,0,3639203000
202205,104,101,0,415483000
202205,104,153,0,1329920000
202205,104,146,0,269724000
202205,104,149,3,492743000
202205,104,115,0,757810000
202205,104,130,0,3565989000
202205,104,136,0,1102401000
202205,104,152,3,348764000
202205,104,155,3,70143000
202205,104,120,0,134173000
202205,104,148,3,60220000
202205,104,150,3,69512000
202205,104,142,3,2024000
202205,104,141,1,443809000
202205,104,131,3,1378000
202205,104,116,3,11235000
202205,104,159,0,3675000
202205,104,125,0,8040000
202205,104,148,1,1201737000
202205,104,150,1,703472000
202205,104,141,3,11242000
202205,104,153,1,17965000
202205,104,153,4,2200000
202205,104,151,3,17000000
202205,104,132,1,45100000
202205,104,130,1,26140000
202205,104,156,1,8670000
202205,104,118,1,2760000
202205,104,151,1,17394000
202205,104,112,1,24750000
202205,104,145,4,2000000
202205,104,147,0,3590000
202205,104,158,0,104951000
202205,104,113,1,574062000
202205,104,137,0,337660000
202205,104,157,0,64880000
202205,104,145,0,12400000
202205,104,114,0,343894000
202205,104,101,3,500000
202205,104,129,1,3182946000
202205,104,144,4,1900000
202205,104,109,4,35121000
202205,104,151,4,22893000
202205,104,141,4,194993000
202205,104,138,4,10900000
202205,104,156,4,7322000
202205,104,126,4,29290000
202205,104,142,4,4220000
202205,104,139,4,6200000
202205,104,155,4,620429000
202205,104,134,4,166080000
202205,104,149,4,701579000
202205,104,129,4,2779308000
202205,104,101,4,14280000
202205,104,160,4,860051000
202205,104,150,4,136064000
202205,104,123,0,167137000
202205,104,133,0,99865000
202205,104,143,4,4636000
202205,104,112,4,17622000
202205,104,118,4,14090000
202205,104,136,4,510000
202205,104,101,1,8932000
202205,104,136,3,5950000
202205,104,152,4,2197616000
202205,104,148,4,199217000
202205,104,131,4,15813000
202205,104,107,0,116105000
202205,104,160,1,8910597000
202205,104,152,1,8888301000
202205,104,109,3,7681000
202205,104,113,4,101284000
202205,104,109,1,355029000
202205,104,155,1,521758000
202205,104,131,1,108289000
202205,104,132,4,7060000
202205,104,122,0,999000
202205,104,127,0,3035000
202205,104,142,1,22247000
202205,104,103,4,2035000
202205,104,107,4,1050000
202205,104,154,4,4050000
202205,104,130,4,6820000
202205,104,116,4,70020000
202205,104,126,3,3874000
202205,104,130,3,895000
202205,104,116,1,90425000
202205,104,126,1,123153000
202205,104,149,1,3015313000
202205,104,110,4,1663000
202205,104,128,0,3240000
202205,104,138,1,18921000
202205,104,134,1,1310067000
202205,104,153,3,252000
202205,104,117,0,4000000
202205,104,140,0,53460000
202205,104,105,0,68433000
202205,104,110,1,1740000
202205,104,110,3,500000
202206,104,112,3,1303000
202206,104,134,3,203641000
202206,104,101,3,200000
202206,104,140,0,227316000
202206,104,118,1,2280000
202206,104,160,1,9448117000
202206,104,156,1,10180000
202206,104,152,1,9378530000
202206,104,114,0,402918000
202206,104,137,0,1636174000
202206,104,141,4,204335000
202206,104,151,4,21993000
202206,104,131,4,16058000
202206,104,157,4,15700000
202206,104,150,4,100384000
202206,104,113,4,102395000
202206,104,149,4,649718000
202206,104,118,4,14290000
202206,104,129,4,2797585000
202206,104,160,4,832840000
202206,104,134,4,156953000
202206,104,109,4,36678000
202206,104,155,4,597189000
202206,104,155,1,562912000
202206,104,150,1,722927000
202206,104,152,4,1811928000
202206,104,141,1,457238000
202206,104,131,1,156572000
202206,104,129,3,148398000
202206,104,150,0,109642944000
202206,104,115,0,261836000
202206,104,109,3,5603000
202206,104,149,0,215015470000
202206,104,134,0,135713806000
202206,104,132,0,6048396000
202206,104,133,0,82422000
202206,104,155,3,46185000
202206,104,125,0,64513000
202206,104,146,0,153715000
202206,104,116,0,3679553000
202206,104,153,0,2411645000
202206,104,107,0,494855000
202206,104,156,0,3180540000
202206,104,113,3,52648000
202206,104,111,0,122147000
202206,104,131,0,9389128000
202206,104,151,3,26200000
202206,104,122,0,230000
202206,104,110,1,2536000
202206,104,141,3,18300000
202206,104,139,3,8680000
202206,104,123,0,183851000
202206,104,113,0,21694638000
202206,104,148,0,93127327000
202206,104,129,0,122137706000
202206,104,109,0,5449085000
202206,104,139,0,6036684000
202206,104,155,0,115447355000
202206,104,130,0,12797251000
202206,104,143,0,3345723000
202206,104,138,0,944154000
202206,104,141,0,29121430000
202206,104,160,0,180956484000
202206,104,152,0,227472755000
202206,104,142,0,5641825000
202206,104,112,0,4141682000
202206,104,153,3,126000
202206,104,143,3,400000000
202206,104,130,4,8910000
202206,104,138,4,10520000
202206,104,156,4,7612000
202206,104,126,0,17049276000
202206,104,151,0,5057656000
202206,104,152,3,240723000
202206,104,154,0,3173113000
202206,104,160,3,243920000
202206,104,118,0,3695944000
202206,104,144,0,3697739000
202206,104,120,0,181755000
202206,104,131,3,3244000
202206,104,110,0,1778946000
202206,104,103,0,2561818000
202206,104,101,0,172640000
202206,104,159,0,18029000
202206,104,150,3,54067000
202206,104,149,3,406307000
202206,104,145,0,42210000
202206,104,148,3,119895000
202206,104,132,3,9906000
202206,104,136,0,1355937000
202206,104,126,1,100540000
202206,104,101,1,10597000
202206,104,130,1,24780000
202206,104,147,0,12600000
202206,104,132,4,42010000
202206,104,133,4,4000000
202206,104,127,0,2760000
202206,104,154,3,3500000
202206,104,136,4,610000
202206,104,153,4,1200000
202206,104,110,4,1163000
202206,104,142,4,3290000
202206,104,105,0,298216000
202206,104,126,3,184135000
202206,104,116,1,44254000
202206,104,142,1,22266000
202206,104,148,1,1279170000
202206,104,132,1,160732000
202206,104,117,0,22800000
202206,104,140,3,340000
202206,104,151,1,20362000
202206,104,144,1,100000
202206,104,106,0,300000
202206,104,156,3,600000
202206,104,138,3,5490000
202206,104,107,4,600000
202206,104,139,4,4513000
202206,104,143,4,3886000
202206,104,143,1,24732000
202206,104,158,0,107100000
202206,104,157,0,60100000
202206,104,116,3,7309000
202206,104,154,4,5100000
202206,104,112,4,15330000
202206,104,138,1,25790000
202206,104,153,1,8995000
202206,104,139,1,5584000
202206,104,136,3,21843000
202206,104,142,3,348000
202206,104,112,1,18734000
202206,104,144,4,1900000
202206,104,110,3,1310000
202206,104,103,4,2035000
202206,104,145,4,2000000
202206,104,109,1,381867000
202206,104,113,1,613181000
202206,104,134,1,1388335000
202206,104,149,1,3235492000
202206,104,129,1,3340868000
202206,104,126,4,31730000
202206,104,116,4,15020000
202206,104,148,4,183487000
202206,104,101,4,14280000
202206,104,128,0,109930000
202207,104,101,1,8824000
202207,104,143,3,800000
202207,104,145,4,2000000
202207,104,127,0,2000000
202207,104,143,1,8460000
202207,104,136,3,1320000
202207,104,117,0,420000
202207,104,122,0,6535000
202207,104,154,3,4950000
202207,104,106,0,36452000
202207,104,110,1,2088000
202207,104,135,0,4000000
202207,104,101,3,500000
202207,104,110,3,1700000
202207,104,101,4,16180000
202207,104,129,0,114848264000
202207,104,134,0,131760391000
202207,104,141,0,22571424000
202207,104,151,0,3283221000
202207,104,148,0,97154708000
202207,104,155,0,92346826000
202207,104,138,4,9050000
202207,104,150,4,91412000
202207,104,130,4,6820000
202207,104,142,4,3490000
202207,104,154,4,4750000
202207,104,126,4,30591000
202207,104,134,4,152316000
202207,104,144,4,1900000
202207,104,147,0,29350000
202207,104,107,0,85953000
202207,104,123,0,146166000
202207,104,130,0,5747011000
202207,104,149,1,3322544000
202207,104,160,1,9601695000
202207,104,134,1,1376964000
202207,104,142,1,31258000
202207,104,103,0,2786168000
202207,104,113,4,91560000
202207,104,112,4,15952000
202207,104,142,0,6109603000
202207,104,150,0,117776982000
202207,104,149,0,201462904000
202207,104,139,0,7395799000
202207,104,132,0,4941027000
202207,104,131,0,8275421000
202207,104,143,0,4019329000
202207,104,129,4,7492863000
202207,104,118,0,2179593000
202207,104,109,0,5682038000
202207,104,126,0,27306106000
202207,104,156,0,3061902000
202207,104,112,0,2404219000
202207,104,154,0,2381730000
202207,104,116,0,4112219000
202207,104,110,0,1424441000
202207,104,155,1,544439000
202207,104,141,1,441298000
202207,104,149,3,518482000
202207,104,113,1,628848000
202207,104,115,0,179734000
202207,104,116,3,8717000
202207,104,133,0,43604000
202207,104,150,3,122267000
202207,104,145,0,8620000
202207,104,109,3,6306000
202207,104,155,3,45163000
202207,104,110,4,1663000
202207,104,114,0,254565000
202207,104,116,1,35754000
202207,104,138,1,17244000
202207,104,134,3,290590000
202207,104,158,0,202511000
202207,104,156,4,6584000
202207,104,151,4,24713000
202207,104,136,4,510000
202207,104,142,3,6132000
202207,104,126,1,101603000
202207,104,157,0,58720000
202207,104,130,3,899000
202207,104,105,0,121540000
202207,104,126,3,20993000
202207,104,151,3,21300000
202207,104,143,4,3736000
202207,104,107,4,300000
202207,104,112,3,4500000
202207,104,132,3,5820000
202207,104,113,0,21614237000
202207,104,160,0,169670158000
202207,104,152,0,210594585000
202207,104,101,0,209088000
202207,104,144,0,2990546000
202207,104,146,0,220710000
202207,104,136,0,2654741000
202207,104,139,3,9734000
202207,104,131,4,12873000
202207,104,141,3,36910000
202207,104,148,3,78850000
202207,104,160,4,779124000
202207,104,152,4,2037020000
202207,104,149,4,594793000
202207,104,155,4,557914000
202207,104,148,4,179404000
202207,104,109,4,39728000
202207,104,141,4,192666000
202207,104,118,4,16590000
202207,104,103,4,2035000
202207,104,138,0,1053512000
202207,104,120,0,140184000
202207,104,152,1,9999188000
202207,104,150,1,743843000
202207,104,129,1,3337192000
202207,104,148,1,1229427000
202207,104,113,3,77480000
202207,104,129,3,217082000
202207,104,139,4,14423000
202207,104,132,4,49660000
202207,104,125,0,11825000
202207,104,144,1,100000
202207,104,128,0,710000
202207,104,139,1,8833000
202207,104,112,1,19850000
202207,104,151,1,18439000
202207,104,156,1,10300000
202207,104,130,1,26685000
202207,104,116,4,14820000
202207,104,159,0,2317000
202207,104,111,0,32859000
202207,104,153,0,2364246000
202207,104,152,3,297929000
202207,104,137,0,892128000
202207,104,160,3,267360000
202207,104,140,0,70950000
202207,104,109,1,367624000
202207,104,153,4,2100000
202207,104,132,1,38467000
202207,104,153,1,12071000
202207,104,131,1,162862000
202207,104,118,1,2280000
202207,104,131,3,1547000
202208,104,153,0,1462199000
202208,104,138,0,650349000
202208,104,148,0,110321278000
202208,104,113,0,23084807000
202208,104,134,0,124925067000
202208,104,141,0,34767440000
202208,104,152,0,236161895000
202208,104,155,0,104628717000
202208,104,154,0,2139595000
202208,104,126,0,15972815000
202208,104,109,0,4872466000
202208,104,143,0,2574266000
202208,104,116,0,4359701000
202208,104,132,3,11790000
202208,104,130,0,3395491000
202208,104,148,3,109083000
202208,104,134,3,381518000
202208,104,151,0,2847164000
202208,104,131,3,6410000
202208,104,156,0,1949536000
202208,104,113,3,73685000
202208,104,109,3,10027000
202208,104,101,0,220525000
202208,104,144,0,1564229000
202208,104,129,3,182796000
202208,104,149,3,299299000
202208,104,136,0,819418000
202208,104,142,0,6934628000
202208,104,129,0,140659626000
202208,104,118,0,2735976000
202208,104,150,0,97790465000
202208,104,155,3,36630000
202208,104,160,0,178502851000
202208,104,152,3,233398000
202208,104,112,0,2975854000
202208,104,131,0,8547100000
202208,104,146,0,152562000
202208,104,145,4,2000000
202208,104,153,4,1700000
202208,104,132,0,5233664000
202208,104,160,3,267934000
202208,104,149,0,231421359000
202208,104,139,0,5177734000
202208,104,110,0,1194278000
202208,104,136,3,167000
202208,104,132,1,39574000
202208,104,112,3,200000
202208,104,153,3,200000
202208,104,125,0,18195000
202208,104,106,0,32492000
202208,104,128,0,9450000
202208,104,144,3,800000
202208,104,117,0,120000
202208,104,121,0,494000
202208,104,139,3,3799000
202208,104,148,1,908270000
202208,104,111,0,31736000
202208,104,141,1,414523000
202208,104,155,1,502540000
202208,104,142,1,38094000
202208,104,134,1,1172415000
202208,104,145,0,4850000
202208,104,127,0,1350000
202208,104,115,0,154113000
202208,104,103,0,1783666000
202208,104,107,0,66721000
202208,104,157,0,4737000
202208,104,129,1,2913461000
202208,104,150,1,653069000
202208,104,149,1,2657197000
202208,104,109,1,340870000
202208,104,137,0,503610000
202208,104,126,3,123446000
202208,104,139,1,20421000
202208,104,144,1,1211000
202208,104,138,1,7758000
202208,104,126,1,115755000
202208,104,151,1,6744000
202208,104,116,1,34225000
202208,104,113,1,626916000
202208,104,112,1,15212000
202208,104,105,0,70676000
202208,104,130,1,24215000
202208,104,144,4,1600000
202208,104,130,4,26050000
202208,104,116,4,17120000
202208,104,148,4,191859000
202208,104,150,4,104825000
202208,104,126,4,31970000
202208,104,129,4,2216293000
202208,104,103,4,1655000
202208,104,154,4,3550000
202208,104,109,4,44838000
202208,104,142,4,3728000
202208,104,131,4,14563000
202208,104,155,4,697128000
202208,104,113,4,102412000
202208,104,132,4,10660000
202208,104,152,4,2718571000
202208,104,112,4,16302000
202208,104,116,3,5911000
202208,104,142,3,162000
202208,104,110,1,1740000
202208,104,153,1,12395000
202208,104,122,0,23999000
202208,104,110,4,5353000
202208,104,158,0,154460000
202208,104,120,0,68657000
202208,104,136,4,610000
202208,104,101,4,14180000
202208,104,156,4,6584000
202208,104,130,3,6810000
202208,104,143,1,5715000
202208,104,147,0,5980000
202208,104,156,1,12120000
202208,104,118,1,2280000
202208,104,151,3,6600000
202208,104,101,1,9103000
202208,104,101,3,200000
202208,104,159,0,1737000
202208,104,141,3,7207000
202208,104,114,0,240577000
202208,104,138,4,8920000
202208,104,131,1,239513000
202208,104,107,4,900000
202208,104,151,4,25813000
202208,104,149,4,718473000
202208,104,139,4,12003000
202208,104,160,4,908144000
202208,104,141,4,207772000
202208,104,134,4,168269000
202208,104,143,4,4642000
202208,104,118,4,17090000
202208,104,133,0,41248000
202208,104,150,3,57780000
202208,104,152,1,8306852000
202208,104,160,1,8636040000
202208,104,140,0,14863000
202208,104,123,0,7990000
202209,104,110,3,50000
202209,104,127,0,1300000
202209,104,136,3,700000
202209,104,116,3,5786000
202209,104,151,1,13426000
202209,104,154,3,4000000
202209,104,144,1,100000
202209,104,142,1,41557000
202209,104,130,1,28215000
202209,104,132,1,41979000
202209,104,113,1,724620000
202209,104,138,1,19228000
202209,104,130,4,7950000
202209,104,112,1,35639000
202209,104,117,0,1850000
202209,104,114,1,18280000
202209,104,143,3,5000
202209,104,135,0,12000000
202209,104,107,4,600000
202209,104,130,3,105000
202209,104,112,3,24600000
202209,104,118,1,2180000
202209,104,128,0,2490000
202209,104,153,1,9535000
202209,104,156,1,10880000
202209,104,141,3,10951000
202209,104,139,1,20322000
202209,104,142,3,1957000
202209,104,101,1,10544000
202209,104,105,0,147980000
202209,104,121,0,682000
202209,104,110,1,3110000
202209,104,138,3,340000
202209,104,101,3,200000
202209,104,103,4,1885000
202209,104,147,0,10190000
202209,104,143,1,6003000
202209,104,106,0,103000
202209,104,126,1,109685000
202209,104,131,3,9877000
202209,104,131,1,189152000
202209,104,116,1,173642000
202209,104,132,3,6740000
202209,104,126,3,1456000
202209,104,144,4,1700000
202209,104,149,4,644247000
202209,104,140,0,7478000
202209,104,150,1,1036407000
202209,104,133,0,65938000
202209,104,115,0,64928000
202209,104,126,4,32301000
202209,104,150,4,96645000
202209,104,125,0,38405000
202209,104,141,1,445819000
202209,104,137,0,744791000
202209,104,136,4,610000
202209,104,160,4,841146000
202209,104,155,4,686745000
202209,104,120,0,100636000
202209,104,136,0,745122000
202209,104,143,0,2557586000
202209,104,157,0,16330000
202209,104,160,3,273037000
202209,104,130,0,8975075000
202209,104,107,0,100859000
202209,104,149,3,622628000
202209,104,152,4,2501915000
202209,104,160,1,9876154000
202209,104,151,3,5000000
202209,104,118,0,2794836000
202209,104,103,0,1658948000
202209,104,155,3,42224000
202209,104,142,0,5843252000
202209,104,110,0,1933722000
202209,104,109,0,5275671000
202209,104,126,0,14935349000
202209,104,148,0,101854735000
202209,104,113,0,23291223000
202209,104,129,0,108947271000
202209,104,152,3,350755000
202209,104,139,3,2238000
202209,104,113,3,119192000
202209,104,123,0,97386000
202209,104,145,0,13631000
202209,104,148,1,1328779000
202209,104,111,0,149039000
202209,104,122,0,40000000
202209,104,150,3,82995000
202209,104,114,0,260348000
202209,104,109,3,9001000
202209,104,154,4,6450000
202209,104,141,4,201204000
202209,104,158,0,147769000
202209,104,109,1,357386000
202209,104,134,4,163701000
202209,104,129,4,2772936000
202209,104,109,4,42028000
202209,104,149,1,3620773000
202209,104,134,1,1689782000
202209,104,152,1,10611383000
202209,104,155,1,552990000
202209,104,129,1,3738856000
202209,104,148,4,184582000
202209,104,139,4,10073000
202209,104,143,4,3926000
202209,104,110,4,1238000
202209,104,142,4,3680000
202209,104,118,4,16590000
202209,104,116,4,17140000
202209,104,112,4,16923000
202209,104,156,4,5634000
202209,104,113,4,107311000
202209,104,153,4,1800000
202209,104,151,4,26393000
202209,104,101,4,14780000
202209,104,138,4,9100000
202209,104,131,4,12403000
202209,104,132,4,9530000
202209,104,145,4,2000000
202209,104,154,0,2120273000
202209,104,116,0,3625372000
202209,104,153,0,1835680000
202209,104,101,0,409702000
202209,104,138,0,642280000
202209,104,146,0,193024000
202209,104,112,0,5018972000
202209,104,151,0,3650643000
202209,104,156,0,1383562000
202209,104,144,0,2213257000
202209,104,131,0,7294862000
202209,104,132,0,5930274000
202209,104,141,0,26019695000
202209,104,139,0,5679342000
202209,104,155,0,90672722000
202209,104,150,0,122584240000
202209,104,149,0,186419204000
202209,104,160,0,174106100000
202209,104,152,0,205583336000
202209,104,134,0,115768155000
202209,104,148,3,91713000
202209,104,134,3,209175000
202209,104,159,0,14810000
202209,104,129,3,195390000
202210,104,101,3,3370000
202210,104,110,3,240000
202210,104,112,1,18450000
202210,104,143,1,6573000
202210,104,127,0,90000
202210,104,147,0,170000
202210,104,143,3,30000
202210,104,145,4,2000000
202210,104,136,3,120000
202210,104,142,3,2106000
202210,104,110,1,2320000
202210,104,101,1,11511000
202210,104,115,0,199430000
202210,104,121,0,899000
202210,104,105,0,186101000
202210,104,156,1,8680000
202210,104,144,1,3040000
202210,104,106,0,300000
202210,104,138,1,16109000
202210,104,118,1,2180000
202210,104,153,1,7875000
202210,104,128,0,19010000
