BASE_YM,HNDE_BANK_RPTV_CODE,OPENBANK_RPTV_CODE,FND_TPCD,TRAN_AMT
202301,129,116,15,60000
202301,129,112,11,732000
202301,129,143,3,9917647000
202301,129,105,0,157148936000
202301,129,112,26,15020000
202301,129,100,26,480060000
202301,129,104,3,1143598000
202301,129,101,1,1316106000
202301,129,128,0,69475387000
202301,129,135,0,2601793000
202301,129,153,1,6694298000
202301,129,159,0,52437758000
202301,129,152,26,960844000
202301,129,155,26,255109000
202302,129,109,14,16002000
202302,129,152,14,6061000
202302,129,111,4,39009000
202302,129,123,1,14305000
202302,129,151,3,314558000
202302,129,130,3,4764505000
202302,129,155,26,165763000
202302,129,107,1,458845000
202302,129,125,4,32764000
202302,129,133,1,91132000
202302,129,108,0,690878000
202302,129,152,26,888717000
202302,129,138,3,32328000
202302,129,141,26,34931000
202302,129,136,1,555223000
202302,129,159,1,21885000
202302,129,101,1,1299252000
202302,129,122,1,158299000
202302,129,107,3,50000
202302,129,150,14,8660000
202302,129,134,14,14420000
202302,129,155,14,2276000
202302,129,132,3,583048000
202302,129,160,15,22480000
202302,129,115,1,85615000
202302,129,154,1,280403000
202302,129,112,15,60000
202302,129,147,1,869000
202302,129,106,3,53000
202302,129,137,4,1100000
202302,129,105,3,1618384000
202302,129,102,11,630000
202302,129,112,11,765000
202302,129,116,13,403000
202302,129,141,15,1470000
202302,129,160,13,46455000
202302,129,120,4,7247000
202302,129,156,3,2241000
202302,129,137,3,808071000
202302,129,105,1,9920000
202302,129,115,3,247545000
202302,129,114,3,797560000
202302,129,103,3,164512000
202302,129,125,1,29702000
202302,129,113,26,21049000
202302,129,127,1,9480000
202302,129,121,1,99900000
202302,129,127,4,300000
202302,129,112,26,19581000
202302,129,117,4,850000
202302,129,131,11,3677000
202302,129,155,15,1140000
202302,129,134,13,47268000
202302,129,100,15,15050000
202302,129,148,13,18355000
202302,129,141,11,73995000
202302,129,109,13,60178000
202302,129,141,13,6438000
202302,129,100,13,26176000
202302,129,149,15,17860000
202302,129,148,15,8190000
202302,129,148,14,4772000
202302,129,152,15,10120000
202302,129,150,13,18251000
202302,129,155,11,83622000
202302,129,134,15,23250000
202302,129,149,11,934365000
202302,129,109,15,18800000
202302,129,148,11,487761000
202302,129,160,11,1548199000
202302,129,111,1,1028457000
202302,129,123,4,27120000
202302,129,157,1,111634000
202302,129,126,15,1230000
202302,129,133,4,36795000
202302,129,157,4,48910000
202302,129,159,4,22750000
202302,129,104,3,1899094000
202302,129,149,14,4955000
202302,129,153,3,20202000
202302,129,102,3,1188131000
202302,129,155,13,1995000
202302,129,152,13,28240000
202302,129,150,15,7710000
202302,129,116,11,1994000
202302,129,149,13,52471000
202302,129,116,15,60000
202302,129,130,11,1266000
202302,129,126,11,62234000
202302,129,140,4,33958000
202302,129,131,15,120000
202302,129,114,1,3890000
202302,129,126,13,846000
202302,129,142,11,628000
202302,129,152,11,702038000
202302,129,134,11,1284387000
202302,129,106,4,22212000
202302,129,131,13,403000
202302,129,140,1,90340000
202302,129,114,4,5710348000
202302,129,109,11,1103110000
202302,129,150,11,503351000
202302,129,100,11,1144989000
202302,129,144,3,168959000
202302,129,153,4,1933214000
202302,129,103,4,1101694000
202302,129,101,4,1433207000
202302,129,113,4,30890304000
202302,129,150,4,34515276000
202302,129,110,4,2466812000
202302,129,112,4,3249292000
202302,129,150,1,344488503000
202302,129,148,1,496244223000
202302,129,100,1,69303668000
202302,129,110,0,985527068000
202302,129,149,0,64877822390000
202302,129,160,0,9127095493000
202302,129,144,4,823153000
202302,129,159,0,62471963000
202302,129,131,1,101093560000
202302,129,144,0,1906118405000
202302,129,113,1,111204882000
202302,129,141,0,2057264066000
202302,129,118,0,2438866907000
202302,129,100,0,3988266839000
202302,129,139,0,2415345486000
202302,129,132,0,1511102408000
202302,129,134,0,40735030966000
202302,129,113,0,5734312566000
202302,129,153,0,1174887940000
202302,129,104,0,124059791000
202302,129,130,0,1874463463000
202302,129,136,0,417398554000
202302,129,104,4,379979000
202302,129,149,1,791596940000
202302,129,152,1,1056591656000
202302,129,154,4,810835000
202302,129,151,4,1450640000
202302,129,155,4,23533919000
202302,129,126,4,13702422000
202302,129,141,4,11641307000
202302,129,152,4,67522414000
202302,129,107,0,64382914000
202302,129,115,0,260510088000
202302,129,156,0,214192118000
202302,129,146,0,12881014000
202302,129,138,0,170695311000
202302,129,131,4,9404133000
202302,129,141,23,900000
202302,129,109,12,408642000
202302,129,109,18,1484688000
202302,129,131,12,646000
202302,129,100,23,2100000
202302,129,142,28,12890000
202302,129,118,28,13400000
202302,129,120,1,2390000
202302,129,131,18,283029000
202302,129,141,28,30440000
202302,129,161,1,712000
202302,129,100,28,194278000
202302,129,142,18,301906000
202302,129,150,18,412611000
202302,129,112,18,136019000
202302,129,141,18,57153000
202302,129,150,12,189632000
202302,129,110,18,133372000
202302,129,140,3,7260000
202302,129,102,18,1760000
202302,129,143,28,15480000
202302,129,131,28,15010000
202302,129,104,28,3700000
202302,129,126,18,4810000
202302,129,111,0,32964871000
202302,129,149,18,1325789000
202302,129,152,18,4526927000
202302,129,160,18,2761098000
202302,129,131,29,14857000
202302,129,148,29,897730000
202302,129,145,1,6250000
202302,129,117,0,421599933000
202302,129,152,29,67329000
202302,129,155,23,100000
202302,129,112,12,646000
202302,129,102,12,323000
202302,129,152,23,1300000
202302,129,116,12,323000
202302,129,110,28,11710000
202302,129,112,28,10119000
202302,129,134,23,1600000
202302,129,109,23,1200000
202302,129,155,28,92210000
202302,129,104,18,31570000
202302,129,148,18,865540000
202302,129,160,29,71485000
202302,129,143,18,115617000
202302,129,134,18,1280547000
202302,129,152,12,286612000
202302,129,148,23,9500000
202302,129,160,23,2200000
202302,129,149,23,3700000
202302,129,110,12,258000
202302,129,142,12,1162000
202302,129,155,12,34418000
202302,129,141,12,22298000
202302,129,126,12,26648000
202302,129,150,23,1900000
202302,129,130,12,610000
202302,129,136,3,3385000
202302,129,116,26,2350000
202302,129,137,1,52620000
202302,129,105,4,480000
202302,129,104,26,6100000
202302,129,147,4,3215000
202302,129,146,3,1838000
202302,129,149,12,494208000
202302,129,134,12,517687000
202302,129,128,3,249130000
202302,129,148,12,244284000
202302,129,160,12,623619000
202302,129,100,12,396003000
202302,129,128,1,2050000
202302,129,106,1,1070874000
202302,129,126,26,2950000
202302,129,157,3,4380000
202302,129,130,4,2495410000
202302,129,102,4,4376641000
202302,129,132,4,3865042000
202302,129,109,4,8464142000
202302,129,143,4,3272049000
202302,129,142,4,9055820000
202302,129,100,4,48081137000
202302,129,149,4,78425319000
202302,129,134,4,75975667000
202302,129,160,4,84569659000
202302,129,148,4,67704715000
202302,129,103,0,2688472380000
202302,129,126,0,7094049127000
202302,129,154,0,1813810487000
202302,129,102,0,1658205730000
202302,129,155,0,2272681825000
202302,129,160,1,548152727000
202302,129,142,0,1988194892000
202302,129,116,0,7134501155000
202302,129,151,0,1300738689000
202302,129,143,0,1570170462000
202302,129,134,1,754744328000
202302,129,150,0,20929457351000
202302,129,109,0,988914870000
202302,129,112,0,953424188000
202302,129,152,0,14224617522000
202302,129,148,0,48213447607000
202302,129,131,0,3060367168000
202302,129,137,0,197255561000
202302,129,101,0,57693191000
202302,129,118,4,2126497000
202302,129,139,4,2767529000
202302,129,100,14,21123000
202302,129,125,0,70085540000
202302,129,116,4,2470519000
202302,129,138,4,601243000
202302,129,114,0,827240189000
202302,129,145,4,118066000
202302,129,142,3,15814271000
202302,129,101,3,278492000
202302,129,158,0,35168351000
202302,129,156,1,2316310000
202302,129,144,1,1596858000
202302,129,120,0,160627648000
202302,129,116,1,11354034000
202302,129,135,0,3405332000
202302,129,103,1,4402591000
202302,129,150,26,262462000
202302,129,157,0,395577294000
202302,129,143,26,263791000
202302,129,133,0,60863923000
202302,129,141,1,11953212000
202302,129,143,3,8535942000
202302,129,110,1,18749526000
202302,129,160,3,61315411000
202302,129,134,3,160186993000
202302,129,105,0,106697847000
202302,129,147,0,21847990000
202302,129,161,0,656224000
202302,129,112,1,37521800000
202302,129,109,26,998251000
202302,129,127,0,17134998000
202302,129,130,1,6449429000
202302,129,116,3,7325976000
202302,129,100,26,550164000
202302,129,121,0,319655000
202302,129,148,26,526184000
202302,129,145,0,2665014000
202302,129,139,1,11863422000
202302,129,104,1,5514035000
202302,129,146,1,250061000
202302,129,160,14,19861000
202302,129,142,1,88048020000
202302,129,107,4,88033000
202302,129,102,1,2661059000
202302,129,132,1,27544269000
202302,129,126,1,66148685000
202302,129,115,4,117945000
202302,129,123,0,9926202000
202302,129,118,1,12358907000
202302,129,109,1,100343699000
202302,129,156,4,517805000
202302,129,138,1,1903521000
202302,129,146,4,31228000
202302,129,106,0,858833243000
202302,129,128,0,56234375000
202302,129,110,26,36181000
202302,129,155,3,5596594000
202302,129,131,26,99041000
202302,129,149,26,676106000
202302,129,153,1,3049505000
202302,129,126,3,6036390000
202302,129,113,3,6914085000
202302,129,109,3,3164207000
202302,129,131,3,22436823000
202302,129,148,3,86043587000
202302,129,150,3,145358830000
202302,129,149,3,127850280000
202302,129,141,3,13561852000
202302,129,118,3,792065000
202302,129,143,1,32871436000
202302,129,160,26,2219735000
202302,129,139,3,1618973000
202302,129,112,3,32166212000
202302,129,110,3,3630933000
202302,129,100,3,18720780000
202302,129,152,3,130226157000
202302,129,122,0,49304721000
202302,129,136,4,167166000
202302,129,122,4,56085000
202302,129,155,1,35900074000
202302,129,142,26,132734000
202302,129,151,1,4026268000
202302,129,140,0,24713861000
202303,129,104,26,5040000
202303,129,116,13,403000
202303,129,130,11,1255000
202303,129,116,15,60000
202303,129,131,11,3677000
202303,129,152,15,10050000
202303,129,155,15,1140000
202303,129,100,13,23133000
202303,129,116,11,1994000
202303,129,148,13,18295000
202303,129,148,15,8130000
202303,129,126,13,846000
202303,129,100,11,1156686000
202303,129,150,13,18190000
202303,129,134,15,23170000
202303,129,109,13,59068000
202303,129,100,15,14720000
202303,129,149,15,17760000
202303,129,160,15,23420000
202303,129,152,13,28240000
202303,129,126,15,1230000
202303,129,134,11,1284967000
202303,129,150,11,512882000
202303,129,149,11,948136000
202303,129,141,11,74843000
202303,129,109,11,1115737000
202303,129,134,13,52777000
202303,129,141,13,6438000
202303,129,130,12,610000
202303,129,141,12,22832000
202303,129,134,23,1600000
202303,129,145,1,2270000
202303,129,112,12,646000
202303,129,104,28,3700000
202303,129,116,12,323000
202303,129,102,12,323000
202303,129,131,12,904000
202303,129,102,18,1760000
202303,129,152,23,950000
202303,129,109,12,416675000
202303,129,148,23,9200000
202303,129,152,12,288949000
202303,129,100,12,403319000
202303,129,148,12,245947000
202303,129,160,23,2500000
202303,129,109,23,1200000
202303,129,126,12,26583000
202303,129,155,12,32980000
202303,129,100,23,2200000
202303,129,141,23,550000
202303,129,150,23,1900000
202303,129,157,3,1640000
202303,129,142,12,646000
202303,129,110,12,258000
202303,129,155,23,100000
202303,129,149,23,4150000
202303,129,143,18,116991000
202303,129,150,18,418551000
202303,129,149,18,1356812000
202303,129,131,18,286459000
202303,129,152,18,4594868000
202303,129,109,18,1510878000
202303,129,134,18,1300451000
202303,129,100,28,192408000
202303,129,152,29,79199000
202303,129,155,28,92200000
202303,129,155,14,3672000
202303,129,112,26,93700000
202303,129,142,28,12890000
202303,129,112,18,134169000
202303,129,104,18,26020000
202303,129,131,29,14857000
202303,129,126,18,4810000
202303,129,131,28,13400000
202303,129,141,28,30440000
202303,129,118,28,13380000
202303,129,110,28,11710000
202303,129,112,28,8889000
202303,129,160,29,79341000
202303,129,141,18,57153000
202303,129,143,28,15480000
202303,129,142,18,301197000
202303,129,148,29,906667000
202303,129,110,18,135485000
202303,129,140,3,100000
202303,129,160,12,625915000
202303,129,150,12,193251000
202303,129,128,3,2050000
202303,129,149,12,506151000
202303,129,134,12,526279000
202303,129,148,18,872447000
202303,129,160,18,2794790000
202303,129,101,26,2120000
202303,129,106,1,744974000
202303,129,137,4,1100000
202303,129,112,15,60000
202303,129,161,1,2972000
202303,129,107,3,162000
202303,129,105,4,480000
202303,129,147,1,369000
202303,129,132,26,459000
202303,129,137,1,106400000
202303,129,102,11,630000
202303,129,148,11,491482000
202303,129,148,14,9384000
202303,129,131,15,120000
202303,129,155,11,89368000
202303,129,131,13,403000
202303,129,150,15,7410000
202303,129,142,11,627000
202303,129,155,13,1592000
202303,129,141,15,1530000
202303,129,160,13,46092000
202303,129,109,15,18790000
202303,129,160,11,1576741000
202303,129,152,11,713622000
202303,129,126,11,62568000
202303,129,149,13,51734000
202303,129,112,11,2015000
202303,129,143,26,294325000
202303,129,142,26,94486000
202303,129,125,1,154126000
202303,129,151,3,153120000
202303,129,138,3,95145000
202303,129,114,3,474160000
202303,129,156,3,40018000
202303,129,115,3,2640000
202303,129,146,3,518000
202303,129,101,3,615481000
202303,129,122,1,278669000
202303,129,154,1,317740000
202303,129,120,4,6422000
202303,129,147,4,3315000
202303,129,114,4,4410348000
202303,129,103,3,331089000
202303,129,157,4,31435000
202303,129,142,3,16493479000
202303,129,110,3,3352835000
202303,129,160,3,62287900000
202303,129,143,3,8935452000
202303,129,134,3,177549690000
202303,129,152,3,96977204000
202303,129,151,1,6180394000
202303,129,100,26,498967000
202303,129,118,1,12561250000
202303,129,121,1,7870000
202303,129,150,14,8333000
202303,129,125,3,2500000
202303,129,128,0,46305824000
202303,129,160,26,2461523000
202303,129,100,3,15093200000
202303,129,116,3,5013404000
202303,129,108,0,195097000
202303,129,134,14,15774000
202303,129,152,14,5757000
202303,129,154,3,66000000
202303,129,136,3,27700000
202303,129,159,4,24650000
202303,129,115,1,284343000
202303,129,157,1,191096000
202303,129,111,1,222854000
202303,129,120,1,32283000
202303,129,117,4,700000
202303,129,133,1,88218000
202303,129,126,26,5530000
202303,129,127,1,5130000
202303,129,140,1,149394000
202303,129,150,26,442005000
202303,129,139,26,2042000
202303,129,141,26,64916000
202303,129,141,14,773000
202303,129,110,26,37832000
202303,129,114,1,1900000
202303,129,144,3,37784000
202303,129,107,4,89583000
202303,129,118,3,448369000
202303,129,130,3,5874348000
202303,129,105,3,901656000
202303,129,104,1,5961180000
202303,129,103,1,4452433000
202303,129,127,0,20796213000
202303,129,141,3,9877547000
202303,129,131,26,122706000
202303,129,155,3,5337672000
202303,129,131,3,19269470000
202303,129,137,3,1284302000
202303,129,132,3,487194000
202303,129,113,3,6623702000
202303,129,155,26,202514000
202303,129,149,26,732945000
202303,129,139,3,1934338000
202303,129,148,3,98945024000
202303,129,153,1,6351694000
202303,129,152,26,858958000
202303,129,148,26,592864000
202303,129,125,4,39364000
202303,129,145,4,119346000
202303,129,153,3,669872000
202303,129,104,3,962206000
202303,129,111,4,35880000
202303,129,102,3,3093915000
202303,129,106,4,23422000
202303,129,127,4,300000
202303,129,158,0,30564987000
202303,129,136,1,532895000
202303,129,105,1,2890000
202303,129,159,1,28308000
202303,129,135,0,4759276000
202303,129,101,1,1233664000
202303,129,117,0,34273954000
202303,129,123,0,14150694000
202303,129,106,0,7260118000
202303,129,114,0,301105771000
202303,129,132,1,58677798000
202303,129,147,0,18189893000
202303,129,102,1,3155528000
202303,129,126,1,68499125000
202303,129,131,1,132876578000
202303,129,146,1,240101000
202303,129,156,1,1840872000
202303,129,137,0,149301659000
202303,129,133,0,397267884000
202303,129,157,0,104188375000
202303,129,161,0,726549000
202303,129,145,0,1886508000
202303,129,132,0,1604031541000
202303,129,143,0,1826936276000
202303,129,100,0,3881756935000
202303,129,142,0,2003011086000
202303,129,139,0,2049060034000
202303,129,116,0,6617889279000
202303,129,150,1,354123746000
202303,129,153,0,1169627989000
202303,129,151,0,1994560853000
202303,129,101,0,63839631000
202303,129,103,0,1729188366000
202303,129,130,0,2290920264000
202303,129,111,0,30505710000
202303,129,130,1,9293716000
202303,129,104,0,125048046000
202303,129,138,0,159099426000
202303,129,146,0,15048619000
202303,129,118,0,2255025706000
202303,129,149,1,828337595000
202303,129,102,0,1429903064000
202303,129,112,0,1000321366000
202303,129,142,1,99988269000
202303,129,110,0,1087958725000
202303,129,148,1,512709368000
202303,129,109,0,1065473937000
202303,129,150,0,23660621341000
202303,129,155,0,2589873551000
202303,129,148,0,53064720051000
202303,129,149,0,71197137121000
202303,129,113,0,5237961632000
202303,129,141,0,1992483607000
202303,129,160,0,9793377938000
202303,129,134,0,43626116138000
202303,129,131,0,2842242746000
202303,129,116,1,10784717000
202303,129,139,1,14691499000
202303,129,115,0,265363659000
202303,129,159,0,112456345000
202303,129,113,1,114663367000
202303,129,100,1,73205880000
202303,129,112,1,40070052000
202303,129,140,0,32573630000
202303,129,144,1,2775113000
202303,129,134,1,771303810000
202303,129,126,0,7056881899000
202303,129,152,0,15285865626000
202303,129,125,0,80580072000
202303,129,155,1,34092165000
202303,129,156,0,260461878000
202303,129,144,0,1271893304000
202303,129,121,0,374324000
202303,129,109,1,114111628000
202303,129,136,0,324857783000
202303,129,160,1,627287464000
202303,129,143,1,34239047000
202303,129,154,0,635184436000
202303,129,120,0,121770979000
202303,129,141,1,13959942000
202303,129,122,0,65390808000
202303,129,107,0,59070828000
202303,129,110,1,23444693000
202303,129,152,1,1437415559000
202303,129,136,4,165657000
202303,129,115,4,120600000
202303,129,133,4,35838000
202303,129,116,4,2471285000
202303,129,109,14,16978000
202303,129,132,4,4166196000
202303,129,142,4,9228127000
202303,129,101,4,1600231000
202303,129,155,4,24198226000
202303,129,141,4,11820307000
202303,129,152,4,67852381000
202303,129,150,4,35054195000
202303,129,126,4,13676349000
202303,129,148,4,68663040000
202303,129,149,4,79689492000
202303,129,100,4,49150323000
202303,129,146,4,31807000
202303,129,104,4,372940000
202303,129,103,4,1100523000
202303,129,123,4,29761000
202303,129,122,4,61265000
202303,129,100,14,18062000
202303,129,102,4,4620603000
202303,129,113,4,32574776000
202303,129,134,4,77896983000
202303,129,126,3,7783295000
202303,129,150,3,174077788000
202303,129,109,26,906673000
202303,129,112,3,27656173000
202303,129,149,3,149590857000
202303,129,109,3,3543875000
202303,129,140,4,45008000
202303,129,160,14,32324000
202303,129,153,4,1878899000
202303,129,112,4,3245634000
202303,129,138,4,627147000
202303,129,139,4,3371298000
202303,129,131,4,9533450000
202303,129,109,4,8710167000
202303,129,110,4,2426761000
202303,129,160,4,86613999000
202303,129,143,4,3392706000
202303,129,156,4,543291000
202303,129,154,4,797148000
202303,129,118,4,2185051000
202303,129,144,4,969360000
202303,129,149,14,7970000
202303,129,151,4,1485061000
202303,129,130,4,3056207000
202303,129,138,1,2502118000
202303,129,107,1,980640000
202303,129,123,1,19233000
202303,129,105,0,156850347000
202304,129,157,1,79607000
202304,129,139,3,1235424000
202304,129,151,1,4090475000
202304,129,109,3,4227404000
202304,129,132,3,959882000
202304,129,150,26,490256000
202304,129,144,1,1498567000
202304,129,116,3,4376889000
202304,129,104,3,2687525000
202304,129,102,3,1938835000
202304,129,118,3,130145000
202304,129,148,26,612560000
202304,129,141,3,23130383000
202304,129,100,3,18890312000
202304,129,143,3,9212047000
202304,129,143,26,290742000
202304,129,131,3,12541564000
202304,129,130,3,6604348000
202304,129,142,3,10041168000
202304,129,155,3,6960386000
202304,129,150,3,163590988000
202304,129,134,3,167722454000
202304,129,149,3,124014247000
202304,129,113,3,4942460000
202304,129,115,1,303984000
202304,129,101,1,1250295000
202304,129,100,26,452230000
202304,129,103,1,3894076000
202304,129,159,1,24255000
202304,129,126,3,5295502000
202304,129,137,3,570130000
202304,129,144,3,3956000
202304,129,161,0,126011000
202304,129,103,4,995574000
202304,129,156,4,497107000
202304,129,109,4,8052092000
202304,129,155,4,22635905000
202304,129,102,4,4267365000
202304,129,133,4,37145000
202304,129,100,4,45429180000
202304,129,132,4,3840599000
202304,129,144,4,795840000
202304,129,141,4,10894681000
202304,129,101,4,1333271000
202304,129,107,4,88734000
202304,129,107,1,1112263000
202304,129,160,4,78009129000
202304,129,118,4,1970945000
202304,129,136,4,152296000
202304,129,139,4,3026091000
202304,129,154,4,724980000
202304,129,115,4,106956000
202304,129,140,4,39569000
202304,129,122,4,55810000
202304,129,106,4,21412000
202304,129,152,3,89113389000
202304,129,103,3,313940000
202304,129,111,4,35320000
202304,129,120,4,10262000
202304,129,121,0,1056646000
202304,129,145,4,112796000
202304,129,123,1,18941000
202304,129,153,4,1840578000
202304,129,151,4,1391853000
202304,129,110,4,2250338000
202304,129,130,4,2164020000
202304,129,159,4,23070000
202304,129,138,4,568040000
202304,129,113,4,30835891000
202304,129,150,4,31185005000
202304,129,131,4,8827135000
202304,129,112,4,2984538000
202304,129,116,4,2109128000
202304,129,143,4,3127829000
202304,129,126,4,12542010000
202304,129,142,4,8721975000
202304,129,148,4,61492815000
202304,129,134,4,69122753000
202304,129,152,4,62037711000
202304,129,149,4,71114518000
202304,129,104,4,369079000
202304,129,117,4,200000
202304,129,147,4,2715000
202304,129,131,5,443600000
202304,129,104,26,6540000
202304,129,149,5,505100000
202304,129,120,1,61990000
202304,129,142,5,200000000
202304,129,156,3,58095000
202304,129,150,11,499659000
202304,129,148,11,489226000
202304,129,148,5,72200000
202304,129,125,1,34345000
202304,129,105,4,480000
202304,129,152,5,276000000
202304,129,133,1,85725000
202304,129,140,1,149477000
202304,129,154,1,219842000
202304,129,151,3,34575000
202304,129,114,4,4606598000
202304,129,134,14,12079000
202304,129,152,14,6230000
202304,129,127,4,300000
202304,129,106,1,4118744000
202304,129,136,3,2525981000
202304,129,141,26,46040000
202304,129,146,3,240000
202304,129,114,1,7160000
202304,129,150,14,8506000
202304,129,155,14,3738000
202304,129,100,14,15949000
202304,129,134,26,20442000
202304,129,105,3,722410000
202304,129,127,1,4860000
202304,129,128,3,3906000
202304,129,100,11,1150962000
202304,129,126,11,62563000
202304,129,141,5,230000000
202304,129,139,5,101000000
202304,129,121,1,4090000
202304,129,101,26,1717000
202304,129,126,5,81700000
202304,129,147,1,2609000
202304,129,137,1,90440000
202304,129,141,11,71585000
202304,129,102,5,100000000
202304,129,155,11,83782000
202304,129,122,1,263781000
202304,129,125,4,35963000
202304,129,101,3,398999000
202304,129,153,3,568842000
202304,129,157,4,25938000
202304,129,136,1,914464000
202304,129,131,26,113318000
202304,129,111,1,182404000
202304,129,123,4,37977000
202304,129,148,14,6874000
202304,129,109,14,18474000
202304,129,112,26,19553000
202304,129,149,14,13058000
202304,129,150,5,246200000
202304,129,146,4,50094000
202304,129,160,14,28721000
202304,129,138,3,9050000
202304,129,142,26,99823000
202304,129,114,3,590404000
202304,129,131,1,101384794000
202304,129,126,1,59535220000
202304,129,100,15,15020000
202304,129,141,13,6438000
202304,129,134,13,49073000
202304,129,149,15,18130000
202304,129,131,13,403000
202304,129,141,15,1530000
202304,129,142,0,1954263314000
202304,129,150,0,21962437852000
202304,129,152,0,13651379370000
202304,129,154,0,656030981000
202304,129,102,0,1574779901000
202304,129,149,0,64018059282000
202304,129,142,1,84722507000
202304,129,139,1,12532003000
202304,129,134,1,716915207000
202304,129,100,1,69146540000
202304,129,110,0,978232893000
202304,129,109,0,1355488288000
202304,129,116,0,6417634241000
202304,129,100,0,3273593415000
202304,129,155,0,2382623618000
202304,129,113,1,106532195000
202304,129,150,1,326809536000
202304,129,118,1,14086568000
202304,129,141,0,2439715583000
202304,129,112,0,940329781000
202304,129,134,15,23830000
202304,129,100,13,23264000
202304,129,126,15,1290000
202304,129,109,15,19800000
202304,129,109,13,59815000
202304,129,142,11,627000
202304,129,148,15,8250000
202304,129,152,13,27491000
202304,129,148,13,17952000
202304,129,152,1,999690134000
202304,129,148,1,463731490000
202304,129,126,0,6576041313000
202304,129,131,0,2824403252000
202304,129,112,18,137869000
202304,129,142,18,301457000
202304,129,148,29,909906000
202304,129,131,28,13400000
202304,129,115,3,930000
202304,129,120,3,214000
202304,129,149,18,1368695000
202304,129,100,28,195097000
202304,129,140,3,330000
202304,129,157,3,2455000
202304,129,155,28,91500000
202304,129,159,3,189000
202304,129,143,18,113291000
202304,129,136,0,362372141000
202304,129,130,1,6880335000
202304,129,143,0,1659276962000
202304,129,103,0,1538921571000
202304,129,160,1,555557944000
202304,129,153,0,1051111986000
202304,129,134,0,39502901949000
202304,129,151,0,802672507000
202304,129,132,0,1470263246000
202304,129,148,0,48464294764000
202304,129,149,1,742334846000
202304,129,160,0,8888569363000
202304,129,144,0,1514729332000
202304,129,118,0,1785567300000
202304,129,113,0,5217524195000
202304,129,139,0,1850391704000
202304,129,155,23,100000
202304,129,130,12,381000
202304,129,104,28,3700000
202304,129,152,11,704729000
202304,129,143,28,16070000
202304,129,141,18,55333000
202304,129,111,3,9000
202304,129,145,1,2270000
202304,129,161,1,3242000
202304,129,141,23,200000
202304,129,148,12,246902000
202304,129,150,23,1900000
202304,129,118,28,13380000
202304,129,149,12,498420000
202304,129,134,12,530116000
202304,129,141,12,22218000
202304,129,152,12,289430000
202304,129,109,12,418223000
202304,129,127,3,19000
202304,129,110,28,11710000
202304,129,142,28,12890000
202304,129,152,29,82899000
202304,129,131,29,22257000
202304,129,155,12,35084000
202304,129,126,12,27552000
202304,129,110,26,14720000
202304,129,142,12,646000
202304,129,148,23,8700000
202304,129,134,23,1600000
202304,129,160,23,3000000
202304,129,102,12,323000
202304,129,102,18,1760000
202304,129,122,3,619000
202304,129,125,3,525000
202304,129,154,3,2032000
202304,129,116,12,323000
202304,129,110,12,258000
202304,129,137,4,1100000
202304,129,147,3,25000
202304,129,112,12,646000
202304,129,131,12,646000
202304,129,104,18,26020000
202304,129,149,23,4250000
202304,129,112,28,8865000
202304,129,109,23,1200000
202304,129,141,28,30440000
202304,129,107,3,637000
202304,129,152,23,950000
202304,129,100,23,2000000
202304,129,100,12,401578000
202304,129,160,12,629587000
202304,129,133,3,116000
202304,129,106,3,160000
202304,129,150,12,191054000
202304,129,116,11,632000
202304,129,130,11,1264000
202304,129,150,15,7950000
202304,129,150,13,18250000
202304,129,155,15,1140000
202304,129,131,11,3677000
202304,129,131,15,120000
202304,129,126,13,846000
202304,129,112,11,1086000
202304,129,102,11,630000
202304,129,112,15,60000
202304,129,155,13,1592000
202304,129,110,3,3952502000
202304,129,148,3,98218288000
202304,129,112,3,31715396000
202304,129,160,3,66376346000
202304,129,147,0,21227402000
202304,129,155,1,31812644000
202304,129,109,1,94835910000
202304,129,133,0,78055939000
202304,129,145,0,2933208000
202304,129,102,1,2537175000
202304,129,123,0,14609195000
202304,129,132,1,37392579000
202304,129,106,0,5961665000
202304,129,156,0,233139936000
202304,129,125,0,75088760000
202304,129,141,1,12646199000
202304,129,146,0,15603432000
202304,129,128,0,30733567000
202304,129,108,0,669040000
202304,129,116,1,10084958000
202304,129,146,1,248677000
202304,129,109,26,896778000
202304,129,152,26,945809000
202304,129,135,0,1473832000
202304,129,122,0,71376901000
202304,129,155,26,210679000
202304,129,140,0,33524765000
202304,129,159,0,207470231000
202304,129,160,26,2147227000
202304,129,138,1,1570080000
202304,129,158,0,28942902000
202304,129,105,0,102085134000
202304,129,149,26,550909000
202304,129,153,1,4343589000
202304,129,117,0,16075093000
202304,129,134,5,140000000
202304,129,126,18,4810000
202304,129,148,18,880972000
202304,129,110,18,141484000
202304,129,131,18,291979000
202304,129,109,18,1520528000
202304,129,150,18,420431000
202304,129,134,18,1317593000
202304,129,152,18,4620592000
202304,129,160,29,93316000
202304,129,160,13,46235000
202304,129,149,13,54940000
202304,129,152,15,10290000
202304,129,160,15,23980000
202304,129,109,11,1097328000
202304,129,110,1,18104442000
202304,129,112,1,36208429000
202304,129,156,1,2202790000
202304,129,137,0,208810874000
202304,129,143,1,33009741000
202304,129,130,0,2226383675000
202304,129,138,0,157645393000
202304,129,101,0,54269962000
202304,129,115,0,184577230000
202304,129,114,0,386132606000
202304,129,157,0,100975131000
202304,129,104,0,121446113000
202304,129,104,1,5100084000
202304,129,111,0,23319621000
